year,season,month,site,treatment,plot_id,individual_nr,leaf_id,id,functional_group,family,taxon,trait,value,burn_year,elevation,latitude,longitude,course
2018,wet_season,March,ACJ,B,5,2,NA,BDX2656,Graminoid,Poaceae,Festuca dolichophylla,ldmc,0.42892156862745096,2005,3447.7,-13.169548,-71.63403,PFTC3
2018,wet_season,March,ACJ,B,5,2,NA,BDX2656,Graminoid,Poaceae,Festuca dolichophylla,leaf_thickness_mm,0.43966666666666665,2005,3447.7,-13.169548,-71.63403,PFTC3
2018,wet_season,March,ACJ,B,5,2,NA,BDX2656,Graminoid,Poaceae,Festuca dolichophylla,c_percent,44.11,2005,3447.7,-13.169548,-71.63403,PFTC3
2018,wet_season,March,ACJ,B,5,2,NA,BDX2656,Graminoid,Poaceae,Festuca dolichophylla,n_percent,0.72,2005,3447.7,-13.169548,-71.63403,PFTC3
2018,wet_season,March,ACJ,B,5,2,NA,BDX2656,Graminoid,Poaceae,Festuca dolichophylla,cn_ratio,61.26388888888889,2005,3447.7,-13.169548,-71.63403,PFTC3
2018,wet_season,March,ACJ,B,5,2,NA,BDX2656,Graminoid,Poaceae,Festuca dolichophylla,dn15_permil,-3.185,2005,3447.7,-13.169548,-71.63403,PFTC3
2018,wet_season,March,ACJ,B,5,2,NA,BDX2656,Graminoid,Poaceae,Festuca dolichophylla,dc13_permil,-24.554,2005,3447.7,-13.169548,-71.63403,PFTC3
2018,wet_season,March,ACJ,B,5,3,NA,BEI7658,Graminoid,Poaceae,Festuca dolichophylla,plant_height_cm,65,2005,3447.7,-13.169548,-71.63403,PFTC3
2018,wet_season,March,ACJ,B,5,3,NA,BEI7658,Graminoid,Poaceae,Festuca dolichophylla,wet_mass_g,0.2045,2005,3447.7,-13.169548,-71.63403,PFTC3
2018,wet_season,March,ACJ,B,5,3,NA,BEI7658,Graminoid,Poaceae,Festuca dolichophylla,dry_mass_g,0.1035,2005,3447.7,-13.169548,-71.63403,PFTC3
2018,wet_season,March,ACJ,B,5,3,NA,BEI7658,Graminoid,Poaceae,Festuca dolichophylla,leaf_area_cm2,6.8145,2005,3447.7,-13.169548,-71.63403,PFTC3
2018,wet_season,March,ACJ,B,5,3,NA,BEI7658,Graminoid,Poaceae,Festuca dolichophylla,sla_cm2_g,33.32273838630807,2005,3447.7,-13.169548,-71.63403,PFTC3
2018,wet_season,March,ACJ,B,5,3,NA,BEI7658,Graminoid,Poaceae,Festuca dolichophylla,ldmc,0.5061124694376529,2005,3447.7,-13.169548,-71.63403,PFTC3
2018,wet_season,March,ACJ,B,5,3,NA,BEI7658,Graminoid,Poaceae,Festuca dolichophylla,leaf_thickness_mm,0.438,2005,3447.7,-13.169548,-71.63403,PFTC3
2018,wet_season,March,ACJ,B,5,3,NA,BEI7658,Graminoid,Poaceae,Festuca dolichophylla,c_percent,45.85,2005,3447.7,-13.169548,-71.63403,PFTC3
2018,wet_season,March,ACJ,B,5,3,NA,BEI7658,Graminoid,Poaceae,Festuca dolichophylla,n_percent,0.56,2005,3447.7,-13.169548,-71.63403,PFTC3
2018,wet_season,March,ACJ,B,5,3,NA,BEI7658,Graminoid,Poaceae,Festuca dolichophylla,cn_ratio,81.875,2005,3447.7,-13.169548,-71.63403,PFTC3
2018,wet_season,March,ACJ,B,5,3,NA,BEI7658,Graminoid,Poaceae,Festuca dolichophylla,dc13_permil,-25.471,2005,3447.7,-13.169548,-71.63403,PFTC3
2018,wet_season,March,PIL,B,5,1,NA,DDC2200,Graminoid,Poaceae,Festuca procera,plant_height_cm,64,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,1,NA,DDC2200,Graminoid,Poaceae,Festuca procera,wet_mass_g,0.1955,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,1,NA,DDC2200,Graminoid,Poaceae,Festuca procera,dry_mass_g,0.087,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,1,NA,DDC2200,Graminoid,Poaceae,Festuca procera,leaf_area_cm2,6.9055,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,1,NA,DDC2200,Graminoid,Poaceae,Festuca procera,sla_cm2_g,35.32225063938619,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,1,NA,DDC2200,Graminoid,Poaceae,Festuca procera,ldmc,0.4450127877237851,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,1,NA,DDC2200,Graminoid,Poaceae,Festuca procera,leaf_thickness_mm,0.3566666666666667,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,1,NA,DDC2200,Graminoid,Poaceae,Festuca procera,c_percent,46.99,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,1,NA,DDC2200,Graminoid,Poaceae,Festuca procera,n_percent,1.48,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,1,NA,DDC2200,Graminoid,Poaceae,Festuca procera,cn_ratio,31.75,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,1,NA,DDC2200,Graminoid,Poaceae,Festuca procera,dn15_permil,-3.6540000000000004,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,1,NA,DDC2200,Graminoid,Poaceae,Festuca procera,dc13_permil,-25.87,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,2,NA,DDD5480,Graminoid,Poaceae,Festuca procera,plant_height_cm,63,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,2,NA,DDD5480,Graminoid,Poaceae,Festuca procera,wet_mass_g,0.216,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,2,NA,DDD5480,Graminoid,Poaceae,Festuca procera,dry_mass_g,0.1025,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,2,NA,DDD5480,Graminoid,Poaceae,Festuca procera,leaf_area_cm2,6.9945,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,2,NA,DDD5480,Graminoid,Poaceae,Festuca procera,sla_cm2_g,32.38194444444445,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,2,NA,DDD5480,Graminoid,Poaceae,Festuca procera,ldmc,0.47453703703703703,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,2,NA,DDD5480,Graminoid,Poaceae,Festuca procera,leaf_thickness_mm,0.36733333333333335,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,2,NA,DDD5480,Graminoid,Poaceae,Festuca procera,c_percent,47.22,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,2,NA,DDD5480,Graminoid,Poaceae,Festuca procera,n_percent,1.51,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,2,NA,DDD5480,Graminoid,Poaceae,Festuca procera,cn_ratio,31.271523178807946,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,2,NA,DDD5480,Graminoid,Poaceae,Festuca procera,dn15_permil,-4.699,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,2,NA,DDD5480,Graminoid,Poaceae,Festuca procera,dc13_permil,-26.021,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,3,NA,DDF6138,Graminoid,Poaceae,Festuca procera,plant_height_cm,60,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,3,NA,DDF6138,Graminoid,Poaceae,Festuca procera,wet_mass_g,0.185,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,3,NA,DDF6138,Graminoid,Poaceae,Festuca procera,dry_mass_g,0.083,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,3,NA,DDF6138,Graminoid,Poaceae,Festuca procera,leaf_area_cm2,6.098,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,3,NA,DDF6138,Graminoid,Poaceae,Festuca procera,sla_cm2_g,32.96216216216216,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,3,NA,DDF6138,Graminoid,Poaceae,Festuca procera,ldmc,0.4486486486486487,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,3,NA,DDF6138,Graminoid,Poaceae,Festuca procera,leaf_thickness_mm,0.472,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,3,NA,DDF6138,Graminoid,Poaceae,Festuca procera,c_percent,46.86,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,3,NA,DDF6138,Graminoid,Poaceae,Festuca procera,n_percent,1.26,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,3,NA,DDF6138,Graminoid,Poaceae,Festuca procera,cn_ratio,37.19047619047619,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,3,NA,DDF6138,Graminoid,Poaceae,Festuca procera,dc13_permil,-24.251,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,4,NA,DDG3723,Graminoid,Poaceae,Festuca procera,plant_height_cm,53,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,4,NA,DDG3723,Graminoid,Poaceae,Festuca procera,wet_mass_g,0.2405,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,4,NA,DDG3723,Graminoid,Poaceae,Festuca procera,dry_mass_g,0.1005,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,4,NA,DDG3723,Graminoid,Poaceae,Festuca procera,leaf_area_cm2,6.9345,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,4,NA,DDG3723,Graminoid,Poaceae,Festuca procera,sla_cm2_g,28.833679833679835,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,4,NA,DDG3723,Graminoid,Poaceae,Festuca procera,ldmc,0.4178794178794179,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,4,NA,DDG3723,Graminoid,Poaceae,Festuca procera,leaf_thickness_mm,0.494,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,4,NA,DDG3723,Graminoid,Poaceae,Festuca procera,c_percent,45.43,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,4,NA,DDG3723,Graminoid,Poaceae,Festuca procera,n_percent,1.17,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,4,NA,DDG3723,Graminoid,Poaceae,Festuca procera,cn_ratio,38.82905982905983,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,4,NA,DDG3723,Graminoid,Poaceae,Festuca procera,dc13_permil,-26.695999999999998,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,ACJ,B,1,1,NA,CVB6879,Graminoid,Poaceae,Calamagrostis tarmensis,plant_height_cm,69,2005,3444.1,-13.169344,-71.634001,PFTC3
2018,wet_season,March,ACJ,B,1,1,NA,CVB6879,Graminoid,Poaceae,Calamagrostis tarmensis,wet_mass_g,0.1475,2005,3444.1,-13.169344,-71.634001,PFTC3
2018,wet_season,March,ACJ,B,1,1,NA,CVB6879,Graminoid,Poaceae,Calamagrostis tarmensis,dry_mass_g,0.078,2005,3444.1,-13.169344,-71.634001,PFTC3
2018,wet_season,March,ACJ,B,1,1,NA,CVB6879,Graminoid,Poaceae,Calamagrostis tarmensis,leaf_area_cm2,2.363,2005,3444.1,-13.169344,-71.634001,PFTC3
2018,wet_season,March,ACJ,B,1,1,NA,CVB6879,Graminoid,Poaceae,Calamagrostis tarmensis,sla_cm2_g,16.02033898305085,2005,3444.1,-13.169344,-71.634001,PFTC3
2018,wet_season,March,ACJ,B,1,1,NA,CVB6879,Graminoid,Poaceae,Calamagrostis tarmensis,ldmc,0.5288135593220339,2005,3444.1,-13.169344,-71.634001,PFTC3
2018,wet_season,March,ACJ,B,1,1,NA,CVB6879,Graminoid,Poaceae,Calamagrostis tarmensis,leaf_thickness_mm,0.6873333333333334,2005,3444.1,-13.169344,-71.634001,PFTC3
2018,wet_season,March,ACJ,B,1,2,NA,CVD1164,Graminoid,Poaceae,Calamagrostis tarmensis,plant_height_cm,54,2005,3444.1,-13.169344,-71.634001,PFTC3
2018,wet_season,March,ACJ,B,1,2,NA,CVD1164,Graminoid,Poaceae,Calamagrostis tarmensis,wet_mass_g,0.054,2005,3444.1,-13.169344,-71.634001,PFTC3
2018,wet_season,March,ACJ,B,1,2,NA,CVD1164,Graminoid,Poaceae,Calamagrostis tarmensis,dry_mass_g,0.024,2005,3444.1,-13.169344,-71.634001,PFTC3
2018,wet_season,March,ACJ,B,1,2,NA,CVD1164,Graminoid,Poaceae,Calamagrostis tarmensis,leaf_area_cm2,1.3795,2005,3444.1,-13.169344,-71.634001,PFTC3
2018,wet_season,March,ACJ,B,1,2,NA,CVD1164,Graminoid,Poaceae,Calamagrostis tarmensis,sla_cm2_g,25.546296296296294,2005,3444.1,-13.169344,-71.634001,PFTC3
2018,wet_season,March,ACJ,B,1,2,NA,CVD1164,Graminoid,Poaceae,Calamagrostis tarmensis,ldmc,0.4444444444444445,2005,3444.1,-13.169344,-71.634001,PFTC3
2018,wet_season,March,ACJ,B,1,2,NA,CVD1164,Graminoid,Poaceae,Calamagrostis tarmensis,leaf_thickness_mm,0.3576666666666667,2005,3444.1,-13.169344,-71.634001,PFTC3
2018,wet_season,March,ACJ,B,1,3,NA,CVL7159,Graminoid,Poaceae,Calamagrostis tarmensis,plant_height_cm,58,2005,3444.1,-13.169344,-71.634001,PFTC3
2018,wet_season,March,ACJ,B,1,3,NA,CVL7159,Graminoid,Poaceae,Calamagrostis tarmensis,wet_mass_g,0.083,2005,3444.1,-13.169344,-71.634001,PFTC3
2018,wet_season,March,ACJ,B,1,3,NA,CVL7159,Graminoid,Poaceae,Calamagrostis tarmensis,dry_mass_g,0.0405,2005,3444.1,-13.169344,-71.634001,PFTC3
2018,wet_season,March,ACJ,B,1,3,NA,CVL7159,Graminoid,Poaceae,Calamagrostis tarmensis,leaf_area_cm2,1.503,2005,3444.1,-13.169344,-71.634001,PFTC3
2018,wet_season,March,ACJ,B,1,3,NA,CVL7159,Graminoid,Poaceae,Calamagrostis tarmensis,sla_cm2_g,18.108433734939755,2005,3444.1,-13.169344,-71.634001,PFTC3
2018,wet_season,March,ACJ,B,1,3,NA,CVL7159,Graminoid,Poaceae,Calamagrostis tarmensis,ldmc,0.4879518072289157,2005,3444.1,-13.169344,-71.634001,PFTC3
2018,wet_season,March,ACJ,B,1,3,NA,CVL7159,Graminoid,Poaceae,Calamagrostis tarmensis,leaf_thickness_mm,0.47633333333333333,2005,3444.1,-13.169344,-71.634001,PFTC3
2018,wet_season,March,ACJ,C,2,3,NA,BAN5525,Woody,Ericaceae,Vaccinium floribundum,plant_height_cm,22,NA,3487.7,-13.1761,-71.628834,PFTC3
2018,wet_season,March,ACJ,C,2,3,NA,BAN5525,Woody,Ericaceae,Vaccinium floribundum,wet_mass_g,0.018,NA,3487.7,-13.1761,-71.628834,PFTC3
2018,wet_season,March,ACJ,C,2,3,NA,BAN5525,Woody,Ericaceae,Vaccinium floribundum,dry_mass_g,0.0087,NA,3487.7,-13.1761,-71.628834,PFTC3
2018,wet_season,March,ACJ,C,2,3,NA,BAN5525,Woody,Ericaceae,Vaccinium floribundum,leaf_area_cm2,0.5017,NA,3487.7,-13.1761,-71.628834,PFTC3
2018,wet_season,March,ACJ,C,2,3,NA,BAN5525,Woody,Ericaceae,Vaccinium floribundum,sla_cm2_g,27.872222222222227,NA,3487.7,-13.1761,-71.628834,PFTC3
2018,wet_season,March,ACJ,C,2,3,NA,BAN5525,Woody,Ericaceae,Vaccinium floribundum,ldmc,0.48333333333333334,NA,3487.7,-13.1761,-71.628834,PFTC3
2018,wet_season,March,ACJ,C,2,3,NA,BAN5525,Woody,Ericaceae,Vaccinium floribundum,leaf_thickness_mm,0.4946666666666667,NA,3487.7,-13.1761,-71.628834,PFTC3
2018,wet_season,March,ACJ,B,4,3,NA,BCJ7018,Graminoid,Cyperaceae,Carex pichinchensis,plant_height_cm,43,2005,3447.3,-13.169483,-71.634032,PFTC3
2018,wet_season,March,ACJ,B,4,3,NA,BCJ7018,Graminoid,Cyperaceae,Carex pichinchensis,wet_mass_g,0.088,2005,3447.3,-13.169483,-71.634032,PFTC3
2018,wet_season,March,ACJ,B,4,3,NA,BCJ7018,Graminoid,Cyperaceae,Carex pichinchensis,dry_mass_g,0.0365,2005,3447.3,-13.169483,-71.634032,PFTC3
2018,wet_season,March,ACJ,B,4,3,NA,BCJ7018,Graminoid,Cyperaceae,Carex pichinchensis,leaf_area_cm2,5.4635,2005,3447.3,-13.169483,-71.634032,PFTC3
2018,wet_season,March,ACJ,B,4,3,NA,BCJ7018,Graminoid,Cyperaceae,Carex pichinchensis,sla_cm2_g,62.08522727272727,2005,3447.3,-13.169483,-71.634032,PFTC3
2018,wet_season,March,ACJ,B,4,3,NA,BCJ7018,Graminoid,Cyperaceae,Carex pichinchensis,ldmc,0.4147727272727273,2005,3447.3,-13.169483,-71.634032,PFTC3
2018,wet_season,March,ACJ,B,4,3,NA,BCJ7018,Graminoid,Cyperaceae,Carex pichinchensis,leaf_thickness_mm,0.24066666666666667,2005,3447.3,-13.169483,-71.634032,PFTC3
2018,wet_season,March,ACJ,B,2,1,NA,CUW5492,Woody,Ericaceae,Vaccinium floribundum,plant_height_cm,33,2005,3444.2,-13.169347,-71.634004,PFTC3
2018,wet_season,March,ACJ,B,2,1,NA,CUW5492,Woody,Ericaceae,Vaccinium floribundum,wet_mass_g,0.0172,2005,3444.2,-13.169347,-71.634004,PFTC3
2018,wet_season,March,ACJ,B,2,1,NA,CUW5492,Woody,Ericaceae,Vaccinium floribundum,dry_mass_g,0.0073999999999999995,2005,3444.2,-13.169347,-71.634004,PFTC3
2018,wet_season,March,ACJ,B,2,1,NA,CUW5492,Woody,Ericaceae,Vaccinium floribundum,leaf_area_cm2,0.40730000000000005,2005,3444.2,-13.169347,-71.634004,PFTC3
2018,wet_season,March,ACJ,B,2,1,NA,CUW5492,Woody,Ericaceae,Vaccinium floribundum,sla_cm2_g,23.680232558139537,2005,3444.2,-13.169347,-71.634004,PFTC3
2018,wet_season,March,ACJ,B,2,1,NA,CUW5492,Woody,Ericaceae,Vaccinium floribundum,ldmc,0.43023255813953487,2005,3444.2,-13.169347,-71.634004,PFTC3
2018,wet_season,March,ACJ,B,2,1,NA,CUW5492,Woody,Ericaceae,Vaccinium floribundum,leaf_thickness_mm,0.5373333333333333,2005,3444.2,-13.169347,-71.634004,PFTC3
2018,wet_season,March,ACJ,C,2,5,NA,EVC2769,Graminoid,Poaceae,Polypogon sp,plant_height_cm,13,NA,3487.7,-13.1761,-71.628834,PFTC3
2018,wet_season,March,ACJ,C,2,5,NA,EVC2769,Graminoid,Poaceae,Polypogon sp,wet_mass_g,0.0073999999999999995,NA,3487.7,-13.1761,-71.628834,PFTC3
2018,wet_season,March,ACJ,C,2,5,NA,EVC2769,Graminoid,Poaceae,Polypogon sp,dry_mass_g,0.0036,NA,3487.7,-13.1761,-71.628834,PFTC3
2018,wet_season,March,ACJ,C,2,5,NA,EVC2769,Graminoid,Poaceae,Polypogon sp,leaf_area_cm2,0.5822,NA,3487.7,-13.1761,-71.628834,PFTC3
2018,wet_season,March,ACJ,C,2,5,NA,EVC2769,Graminoid,Poaceae,Polypogon sp,sla_cm2_g,78.67567567567569,NA,3487.7,-13.1761,-71.628834,PFTC3
2018,wet_season,March,ACJ,C,2,5,NA,EVC2769,Graminoid,Poaceae,Polypogon sp,ldmc,0.4864864864864865,NA,3487.7,-13.1761,-71.628834,PFTC3
2018,wet_season,March,ACJ,C,2,5,NA,EVC2769,Graminoid,Poaceae,Polypogon sp,leaf_thickness_mm,0.122,NA,3487.7,-13.1761,-71.628834,PFTC3
2018,wet_season,March,ACJ,B,2,2,NA,CSM6626,Graminoid,Juncaceae,Luzula racemosa,plant_height_cm,25,2005,3444.2,-13.169347,-71.634004,PFTC3
2018,wet_season,March,ACJ,B,2,2,NA,CSM6626,Graminoid,Juncaceae,Luzula racemosa,wet_mass_g,0.0335,2005,3444.2,-13.169347,-71.634004,PFTC3
2018,wet_season,March,ACJ,B,2,2,NA,CSM6626,Graminoid,Juncaceae,Luzula racemosa,dry_mass_g,0.016,2005,3444.2,-13.169347,-71.634004,PFTC3
2018,wet_season,March,ACJ,B,2,2,NA,CSM6626,Graminoid,Juncaceae,Luzula racemosa,leaf_area_cm2,2.093,2005,3444.2,-13.169347,-71.634004,PFTC3
2018,wet_season,March,ACJ,B,2,2,NA,CSM6626,Graminoid,Juncaceae,Luzula racemosa,sla_cm2_g,62.4776119402985,2005,3444.2,-13.169347,-71.634004,PFTC3
2018,wet_season,March,ACJ,B,2,2,NA,CSM6626,Graminoid,Juncaceae,Luzula racemosa,ldmc,0.47761194029850745,2005,3444.2,-13.169347,-71.634004,PFTC3
2018,wet_season,March,ACJ,B,2,2,NA,CSM6626,Graminoid,Juncaceae,Luzula racemosa,leaf_thickness_mm,0.29533333333333334,2005,3444.2,-13.169347,-71.634004,PFTC3
2018,wet_season,March,ACJ,B,2,2,NA,CSM6626,Graminoid,Juncaceae,Luzula racemosa,c_percent,44.94988269370022,2005,3444.2,-13.169347,-71.634004,PFTC3
2018,wet_season,March,ACJ,B,2,2,NA,CSM6626,Graminoid,Juncaceae,Luzula racemosa,n_percent,0.51,2005,3444.2,-13.169347,-71.634004,PFTC3
2018,wet_season,March,ACJ,B,2,2,NA,CSM6626,Graminoid,Juncaceae,Luzula racemosa,cn_ratio,88.13702488960827,2005,3444.2,-13.169347,-71.634004,PFTC3
2018,wet_season,March,ACJ,B,2,2,NA,CSM6626,Graminoid,Juncaceae,Luzula racemosa,dc13_permil,-25.753,2005,3444.2,-13.169347,-71.634004,PFTC3
2018,wet_season,March,ACJ,B,5,1,NA,DVJ9425,Woody,Ericaceae,Pernettya prostrata,plant_height_cm,9,2005,3447.7,-13.169548,-71.63403,PFTC3
2018,wet_season,March,ACJ,B,5,1,NA,DVJ9425,Woody,Ericaceae,Pernettya prostrata,wet_mass_g,0.012199999999999999,2005,3447.7,-13.169548,-71.63403,PFTC3
2018,wet_season,March,ACJ,B,5,1,NA,DVJ9425,Woody,Ericaceae,Pernettya prostrata,dry_mass_g,0.007000000000000001,2005,3447.7,-13.169548,-71.63403,PFTC3
2018,wet_season,March,ACJ,B,5,1,NA,DVJ9425,Woody,Ericaceae,Pernettya prostrata,leaf_area_cm2,0.3108,2005,3447.7,-13.169548,-71.63403,PFTC3
2018,wet_season,March,ACJ,B,5,1,NA,DVJ9425,Woody,Ericaceae,Pernettya prostrata,sla_cm2_g,25.475409836065577,2005,3447.7,-13.169548,-71.63403,PFTC3
2018,wet_season,March,ACJ,B,5,1,NA,DVJ9425,Woody,Ericaceae,Pernettya prostrata,ldmc,0.5737704918032788,2005,3447.7,-13.169548,-71.63403,PFTC3
2018,wet_season,March,ACJ,B,5,1,NA,DVJ9425,Woody,Ericaceae,Pernettya prostrata,leaf_thickness_mm,0.5416666666666666,2005,3447.7,-13.169548,-71.63403,PFTC3
2018,wet_season,March,PIL,B,3,3,NA,DUM0864,Graminoid,Poaceae,Polypogon sp,plant_height_cm,9,2007,3687,-13.151582,-71.640513,PFTC3
2018,wet_season,March,PIL,B,3,3,NA,DUM0864,Graminoid,Poaceae,Polypogon sp,wet_mass_g,0.00125,2007,3687,-13.151582,-71.640513,PFTC3
2018,wet_season,March,PIL,B,3,3,NA,DUM0864,Graminoid,Poaceae,Polypogon sp,dry_mass_g,2.5e-4,2007,3687,-13.151582,-71.640513,PFTC3
2018,wet_season,March,PIL,B,3,3,NA,DUM0864,Graminoid,Poaceae,Polypogon sp,leaf_area_cm2,0.126,2007,3687,-13.151582,-71.640513,PFTC3
2018,wet_season,March,PIL,B,3,3,NA,DUM0864,Graminoid,Poaceae,Polypogon sp,sla_cm2_g,100.8,2007,3687,-13.151582,-71.640513,PFTC3
2018,wet_season,March,PIL,B,3,3,NA,DUM0864,Graminoid,Poaceae,Polypogon sp,ldmc,0.2,2007,3687,-13.151582,-71.640513,PFTC3
2018,wet_season,March,PIL,B,3,3,NA,DUM0864,Graminoid,Poaceae,Polypogon sp,leaf_thickness_mm,0.07633333333333334,2007,3687,-13.151582,-71.640513,PFTC3
2018,wet_season,March,PIL,B,2,3,NA,EVT3486,Graminoid,Cyperaceae,Carex pygmaea,plant_height_cm,6,2007,3686.9,-13.151584,-71.640511,PFTC3
2018,wet_season,March,PIL,B,2,3,NA,EVT3486,Graminoid,Cyperaceae,Carex pygmaea,wet_mass_g,0.011,2007,3686.9,-13.151584,-71.640511,PFTC3
2018,wet_season,March,PIL,B,2,3,NA,EVT3486,Graminoid,Cyperaceae,Carex pygmaea,dry_mass_g,0.006,2007,3686.9,-13.151584,-71.640511,PFTC3
2018,wet_season,March,PIL,B,2,3,NA,EVT3486,Graminoid,Cyperaceae,Carex pygmaea,leaf_area_cm2,1.075,2007,3686.9,-13.151584,-71.640511,PFTC3
2018,wet_season,March,PIL,B,2,3,NA,EVT3486,Graminoid,Cyperaceae,Carex pygmaea,sla_cm2_g,97.72727272727273,2007,3686.9,-13.151584,-71.640511,PFTC3
2018,wet_season,March,PIL,B,2,3,NA,EVT3486,Graminoid,Cyperaceae,Carex pygmaea,ldmc,0.5454545454545455,2007,3686.9,-13.151584,-71.640511,PFTC3
2018,wet_season,March,PIL,B,2,3,NA,EVT3486,Graminoid,Cyperaceae,Carex pygmaea,leaf_thickness_mm,0.18233333333333332,2007,3686.9,-13.151584,-71.640511,PFTC3
2018,wet_season,March,PIL,B,2,2,NA,EVV0055,Graminoid,Cyperaceae,Carex pygmaea,plant_height_cm,5,2007,3686.9,-13.151584,-71.640511,PFTC3
2018,wet_season,March,PIL,B,2,2,NA,EVV0055,Graminoid,Cyperaceae,Carex pygmaea,wet_mass_g,0.015,2007,3686.9,-13.151584,-71.640511,PFTC3
2018,wet_season,March,PIL,B,2,2,NA,EVV0055,Graminoid,Cyperaceae,Carex pygmaea,dry_mass_g,0.007,2007,3686.9,-13.151584,-71.640511,PFTC3
2018,wet_season,March,PIL,B,2,2,NA,EVV0055,Graminoid,Cyperaceae,Carex pygmaea,leaf_area_cm2,1.113,2007,3686.9,-13.151584,-71.640511,PFTC3
2018,wet_season,March,PIL,B,2,2,NA,EVV0055,Graminoid,Cyperaceae,Carex pygmaea,sla_cm2_g,74.2,2007,3686.9,-13.151584,-71.640511,PFTC3
2018,wet_season,March,PIL,B,2,2,NA,EVV0055,Graminoid,Cyperaceae,Carex pygmaea,ldmc,0.4666666666666667,2007,3686.9,-13.151584,-71.640511,PFTC3
2018,wet_season,March,PIL,B,2,2,NA,EVV0055,Graminoid,Cyperaceae,Carex pygmaea,leaf_thickness_mm,0.226,2007,3686.9,-13.151584,-71.640511,PFTC3
2018,wet_season,March,PIL,B,2,1,NA,DOC4997,Graminoid,Cyperaceae,Carex pygmaea,plant_height_cm,5,2007,3686.9,-13.151584,-71.640511,PFTC3
